twotheta, intensity, esd
5.739, 210.107318653, 14.3278707829
5.74, 225.455460987, 14.8324016065
5.741, 248.53143722, 15.5925400653
5.742, 233.589855322, 15.1081133482
5.743, 223.515079557, 14.768832629
5.744, 252.755581357, 15.7037123267
5.745, 211.318183446, 14.3770410042
5.746, 237.452895638, 15.2310130659
5.747, 217.933799361, 14.5925222744
5.748, 230.53446891, 15.0049874741
5.749, 235.603253901, 15.174961407
5.75, 226.90430415, 14.895506006
5.751, 272.26128042, 16.2978940666
5.752, 243.208034272, 15.4110268425
5.753, 237.552490597, 15.2374014155
5.754, 227.63882838, 14.9116160594
5.755, 239.450770333, 15.2963312173
5.756, 257.854147267, 15.8680177911
5.757, 247.311165058, 15.5466222371
5.758, 247.351064467, 15.5491304176
5.759, 236.699439197, 15.2140272894
5.76, 244.627903013, 15.4699579632
5.761, 243.019704143, 15.4301151723
5.762, 244.637778536, 15.4705824788
5.763, 247.738090701, 15.573459892
5.764, 230.646007952, 15.0122473079
5.765, 238.996148167, 15.2985495862
5.766, 247.449068265, 15.5861310327
5.767, 242.585590949, 15.402551907
5.768, 255.498470386, 15.8131770827
5.769, 226.982456692, 14.900636458
5.77, 239.873748487, 15.3233514434
5.771, 240.037278351, 15.3337978786
5.772, 240.828390164, 15.3530273733
5.773, 223.377750676, 14.79209744
5.774, 230.97070409, 15.0333810738
5.775, 236.852355278, 15.2238560809
5.776, 238.361913522, 15.2893204756
5.777, 203.594265388, 14.1154553092
5.778, 239.700121035, 15.3122599651
5.779, 210.388361988, 14.347036001
5.78, 223.299529593, 14.7869176319
5.781, 225.292063411, 14.8538443531
5.782, 237.771765885, 15.2514664568
5.783, 241.630616418, 15.3729492309
5.784, 232.070779513, 15.0730753484
5.785, 225.814640254, 14.8882986299
5.786, 230.43468542, 15.0303770808
5.787, 248.580270397, 15.5956037955
5.788, 245.726321513, 15.5084279468
5.789, 219.07025501, 14.6358322589
5.79, 224.001551856, 14.8009764466
5.791, 226.242533066, 14.8841819852
5.792, 210.154766195, 14.3311063782
5.793, 219.119174618, 14.6391005217
5.794, 238.479007377, 15.2968312622
5.795, 237.094876895, 15.2394443329
5.796, 205.602073225, 14.1866052722
5.797, 223.153463148, 14.777245097
5.798, 228.327205871, 14.9567086339
5.799, 236.035440496, 15.2027980977
5.8, 228.92481315, 14.9637720615
5.801, 207.36734124, 14.240744575
5.802, 226.902187531, 14.9600022564
5.803, 213.457645043, 14.4227678229
5.804, 226.383646791, 14.8613265978
5.805, 229.3288483, 14.9582475363
5.806, 219.326926254, 14.6203754211
5.807, 235.377953096, 15.1604500156
5.808, 217.409036459, 14.5573849329
5.809, 221.81686203, 14.7210600764
5.81, 235.247147545, 15.1520249657
5.811, 242.823827612, 15.3866813509
5.812, 240.07275734, 15.3048550983
5.813, 208.569863582, 14.2562257381
5.814, 215.254484482, 14.478202689
5.815, 207.143873643, 14.2253981615
5.816, 227.391368306, 14.8954060408
5.817, 193.300148179, 13.7360696355
5.818, 194.368434548, 13.7772298273
5.819, 234.019510521, 15.1043300015
5.82, 219.732819949, 14.6474323735
5.821, 217.830751008, 14.5856223103
5.822, 224.695802838, 14.8145319974
5.823, 248.192809413, 15.5712949958
5.824, 212.814803827, 14.4122813506
5.825, 206.490675145, 14.2141099992
5.826, 234.343166359, 15.1252197323
5.827, 234.719477963, 15.1495080262
5.828, 208.108843121, 14.2580723392
5.829, 216.885792069, 14.5550267936
5.83, 220.005829156, 14.6656312202
5.831, 189.538469679, 13.6069298751
5.832, 221.631616058, 14.7087660739
5.833, 205.493616385, 14.1791217174
5.834, 217.947858963, 14.5934636844
5.835, 197.64636922, 13.9051378388
5.836, 229.967674829, 14.9999157582
5.837, 226.074455666, 14.8731244066
5.838, 211.770743536, 14.3745886423
5.839, 264.996745815, 16.0955234276
5.84, 201.192137815, 14.0164743866
5.841, 227.42738456, 14.8977653069
5.842, 226.107929423, 14.8753265986
5.843, 207.121052472, 14.2238309404
5.844, 238.348281161, 15.2570785181
5.845, 217.265256971, 14.5804923706
5.846, 233.177033156, 15.1130698078
5.847, 220.897684642, 14.6924624055
5.848, 239.316966609, 15.2877837147
5.849, 216.372012106, 14.553368563
5.85, 238.507193258, 15.2672507515
5.851, 212.116333203, 14.3980466007
5.852, 200.531503022, 14.0044887302
5.853, 241.782838203, 15.3826338388
5.854, 242.360646844, 15.3882694707
5.855, 198.46529331, 13.9283126299
5.856, 201.141391363, 14.0470814116
5.857, 192.679151435, 13.726654144
5.858, 227.067997701, 14.9062519382
5.859, 243.894662847, 15.4545354849
5.86, 207.246352565, 14.2324357988
5.861, 214.950554866, 14.4905876653
5.862, 205.323967345, 14.1674158823
5.863, 224.623383911, 14.8420642048
5.864, 228.678077864, 14.9476441
5.865, 225.868354205, 14.8595652777
5.866, 201.021502568, 14.0387087556
5.867, 238.747886588, 15.2826579406
5.868, 238.635502607, 15.275464051
5.869, 213.214388312, 14.4393420809
5.87, 234.794000905, 15.1543179632
5.871, 206.086849759, 14.1863120444
5.872, 216.299788892, 14.5485107672
5.873, 218.04867256, 14.6002140125
5.874, 246.449386995, 15.52316388
5.875, 211.985252253, 14.3891490792
5.876, 214.073994136, 14.464412899
5.877, 212.644001416, 14.4338636989
5.878, 223.760155954, 14.7850261327
5.879, 224.89702783, 14.8277990636
5.88, 241.333232082, 15.3540291356
5.881, 209.349905961, 14.3095434133
5.882, 230.561724046, 15.0067614517
5.883, 221.539096749, 14.7351243433
5.884, 211.006805537, 14.3892095878
5.885, 222.21101626, 14.7472184489
5.886, 212.251573265, 14.4072264346
5.887, 218.9059744, 14.6248568599
5.888, 203.828575074, 14.1317003046
5.889, 218.335210183, 14.6194001446
5.89, 191.859884612, 13.7031183977
5.891, 219.358783284, 14.6551085017
5.892, 207.427609466, 14.2448834351
5.893, 222.10995553, 14.7405114698
5.894, 197.798074862, 13.9158108801
5.895, 218.561801559, 14.6345723653
5.896, 226.155418299, 14.8784508257
5.897, 200.873060454, 14.0283420258
5.898, 224.041935628, 14.8036448177
5.899, 195.778176789, 13.8424128867
5.9, 193.796059109, 13.7713094795
5.901, 212.271560041, 14.4085830984
5.902, 232.207734273, 15.0819706063
5.903, 244.071531993, 15.4657429073
5.904, 209.59239707, 14.3261182335
5.905, 235.322700711, 15.1884418545
5.906, 215.629087475, 14.5363299815
5.907, 199.696580406, 13.9803264248
5.908, 210.50847254, 14.3552267126
5.909, 191.999971715, 13.713123773
5.91, 208.412951708, 14.278907601
5.911, 224.922433157, 14.829474075
5.912, 203.694069187, 14.1223748364
5.913, 218.371080345, 14.6218019572
5.914, 218.677337929, 14.6423085083
5.915, 202.793797195, 14.093884224
5.916, 209.759082403, 14.337511556
5.917, 248.469921358, 15.5886806399
5.918, 200.622723384, 14.0108592731
5.919, 192.780277924, 13.7338584955
5.92, 210.461431794, 14.352018858
5.921, 238.213459886, 15.279798169
5.922, 196.757237504, 13.8769817581
5.923, 206.002026535, 14.2142021716
5.924, 192.176016347, 13.7256973261
5.925, 212.595298193, 14.4305578182
5.926, 232.009546128, 15.0690982195
5.927, 232.467077167, 15.0988150147
5.928, 197.629881936, 13.9039778986
5.929, 206.367362974, 14.2056216122
5.93, 213.977054411, 14.4909914878
5.931, 189.128479537, 13.6126320538
5.932, 187.310138423, 13.5521688872
5.933, 214.611165386, 14.5007081379
5.934, 210.692302913, 14.3677626769
5.935, 219.39660193, 14.657635122
5.936, 204.54132265, 14.1471431221
5.937, 207.942429259, 14.280238169
5.938, 210.810486788, 14.3758220025
5.939, 213.690920191, 14.4716138561
5.94, 194.284558192, 13.8060226314
5.941, 203.650735742, 14.1193704723
5.942, 220.166879361, 14.6763668581
5.943, 223.175398166, 14.8112204542
5.944, 213.478546105, 14.4572314211
5.945, 218.133733247, 14.6059095493
5.946, 232.005798195, 15.06885479
5.947, 204.250260134, 14.1609362785
5.948, 201.693293681, 14.0513884665
5.949, 209.696897561, 14.3332610803
5.95, 231.022939364, 15.0367809542
5.951, 202.143472764, 14.0827511412
5.952, 187.396572926, 13.5584225529
5.953, 195.907402612, 13.8515497437
5.954, 238.169794471, 15.2769973251
5.955, 222.161371394, 14.7439237262
5.956, 217.765250939, 14.6140465538
5.957, 259.631043684, 15.9471843979
5.958, 211.590897617, 14.3955951237
5.959, 220.471267379, 14.6966574224
5.96, 237.210568478, 15.2468804928
5.961, 190.906027976, 13.6699142518
5.962, 213.533182, 14.4609314828
5.963, 220.595518745, 14.7049400425
5.964, 210.947586904, 14.3851712853
5.965, 189.18405862, 13.6166323905
5.966, 194.209606976, 13.8006965356
5.967, 222.34990039, 14.7564356094
5.968, 207.510814825, 14.2505974798
5.969, 206.819114086, 14.2367186096
5.97, 211.02161539, 14.3902195178
5.971, 206.689283783, 14.2277815368
5.972, 205.83153735, 14.2024383662
5.973, 203.576179568, 14.1142013958
5.974, 183.211841039, 13.3966955956
5.975, 196.843092895, 13.8830370052
5.976, 210.832092398, 14.3772953561
5.977, 197.923340775, 13.9246237907
5.978, 216.455361686, 14.5589747278
5.979, 204.709383704, 14.1587670998
5.98, 199.191593562, 13.9792844487
5.981, 207.548809928, 14.2532067555
5.982, 203.642509955, 14.1188001678
5.983, 230.298045408, 15.0214645731
5.984, 215.040059671, 14.5296873889
5.985, 223.827076684, 14.8218518541
5.986, 241.958065343, 15.3937820864
5.987, 203.019724163, 14.1095858312
5.988, 213.601660117, 14.4655689698
5.989, 211.466694129, 14.3871449344
5.99, 210.720700398, 14.3696991896
5.991, 192.039294872, 13.7159323324
5.992, 206.998804908, 14.2490879097
5.993, 203.025200792, 14.1099664492
5.994, 226.201708702, 14.881496207
5.995, 218.010517845, 14.6305062137
5.996, 203.02246244, 14.1097761376
5.997, 210.904901784, 14.3822604544
5.998, 221.040630997, 14.7674708167
5.999, 226.346591779, 14.8588940606
6.0, 198.03715093, 13.8982655582
6.001, 205.764041882, 14.1640910571
6.002, 212.942873947, 14.4209545376
6.003, 219.63135316, 14.6406685777
6.004, 198.226498313, 13.911553975
6.005, 197.535266231, 13.8973213412
6.006, 219.910612604, 14.6592840664
6.007, 210.792962177, 14.3413075543
6.008, 219.128607416, 14.6397307161
6.009, 219.97565847, 14.6636200364
6.01, 208.490941958, 14.2842509137
6.011, 224.488308552, 14.8008515873
6.012, 195.640699142, 13.832692588
6.013, 207.54098627, 14.2526694736
6.014, 195.258254937, 13.8056520328
6.015, 213.971022229, 14.4574553599
6.016, 196.366536709, 13.8494262391
6.017, 208.164222162, 14.2618664998
6.018, 195.372096217, 13.8137011322
6.019, 200.333156031, 13.9906368009
6.02, 200.549848381, 14.0057699124
6.021, 188.818042405, 13.590288161
6.022, 197.62084169, 13.9033418846
6.023, 198.658668873, 13.9418837448
6.024, 194.820098761, 13.8092447051
6.025, 176.051327659, 13.1210719734
6.026, 202.101655184, 14.0457813259
6.027, 199.577828218, 13.9720128405
6.028, 196.540283429, 13.8616803249
6.029, 203.904965588, 14.1369965583
6.03, 216.37434269, 14.5535253201
6.031, 213.062507026, 14.4290563499
6.032, 213.995749456, 14.4591261132
6.033, 202.344536439, 14.0626612322
6.034, 185.655262392, 13.4677440686
6.035, 180.821301679, 13.2931852093
6.036, 187.9826984, 13.565358688
6.037, 205.321758783, 14.1672634909
6.038, 210.071747054, 14.325445045
6.039, 212.343543615, 14.4134692042
6.04, 193.491342591, 13.7496560697
6.041, 202.712957807, 14.0882660001
6.042, 226.814617208, 14.8896183592
6.043, 216.23750599, 14.5443215653
6.044, 206.169926293, 14.1920307481
6.045, 174.402203452, 13.0709937523
6.046, 229.701836972, 14.9825761671
6.047, 230.929057171, 15.0306703663
6.048, 216.49210251, 14.5614459474
6.049, 204.258172913, 14.1275590116
6.05, 187.788512368, 13.5513456794
6.051, 201.405839911, 14.0313623936
6.052, 188.703794025, 13.5820650677
6.053, 234.855928819, 15.1583149789
6.054, 201.797086747, 14.0586194292
6.055, 209.427103826, 14.3148200634
6.056, 214.139625686, 14.468847449
6.057, 218.936574324, 14.6269012057
6.058, 203.367056144, 14.0997025967
6.059, 191.903284578, 13.7062181331
6.06, 219.188760598, 14.6437494812
6.061, 194.584846122, 13.7925695197
6.062, 194.503766051, 13.7868223994
6.063, 204.506092401, 14.1447064146
6.064, 197.781029641, 13.9146116871
6.065, 230.07542138, 15.0069436555
6.066, 204.550132109, 14.1477524301
6.067, 192.974010765, 13.7476602156
6.068, 205.699006476, 14.1932936959
6.069, 196.540283429, 13.8616803249
6.07, 221.128331309, 14.7078032973
6.071, 203.572343596, 14.1139354428
6.072, 195.923237907, 13.8526693714
6.073, 221.146780045, 14.7090303693
6.074, 208.533608796, 14.2871741286
6.075, 212.229306718, 14.4057150245
6.076, 199.686902996, 13.9796489302
6.077, 211.277251683, 14.3742562101
6.078, 215.293632465, 14.5137157565
6.079, 189.159579403, 13.6148704847
6.08, 219.680657972, 14.6766125801
6.081, 199.908104578, 13.9951347754
6.082, 185.87856425, 13.4839427598
6.083, 198.870638826, 13.9567598157
6.084, 212.724267152, 14.4393119818
6.085, 228.313668259, 14.9558218447
6.086, 215.328406227, 14.5160599804
6.087, 193.955831914, 13.7826630682
6.088, 193.912991146, 13.7796187675
6.089, 197.089414848, 13.9004097093
6.09, 208.837271492, 14.3079788413
6.091, 198.739977621, 13.9475900002
6.092, 211.454737272, 14.3863314492
6.093, 207.575079383, 14.255010784
6.094, 191.059852515, 13.6809289289
6.095, 224.351625955, 14.8241077082
6.096, 207.556112744, 14.2202033588
6.097, 220.490475386, 14.6653778904
6.098, 198.835217025, 13.9200242343
6.099, 200.119617937, 13.9757239729
6.1, 220.269422822, 14.6506751266
6.101, 207.829042861, 14.2389025034
6.102, 211.916926484, 14.3845112582
6.103, 197.251432137, 13.8773525848
6.104, 178.393303167, 13.1861710669
6.105, 210.462497507, 14.3188243773
6.106, 208.019403905, 14.2519446284
6.107, 200.943301314, 13.9991386672
6.108, 218.217976318, 14.5788924978
6.109, 203.834094989, 14.0982275738
6.11, 213.560696088, 14.4297307091
6.111, 210.76467678, 14.3393831562
6.112, 185.388703882, 13.4484074672
6.113, 226.396406242, 14.8621642129
6.114, 200.881861806, 13.9948583544
6.115, 208.318575936, 14.2390496545
6.116, 212.474225293, 14.3892166316
6.117, 234.154520207, 15.1130439367
6.118, 193.526713402, 13.7521695491
6.119, 206.336280459, 14.2034819984
6.12, 212.932576902, 14.4202571994
6.121, 213.750455456, 14.4425522471
6.122, 211.836699966, 14.3790656372
6.123, 222.057966017, 14.7370611426
6.124, 222.75530783, 14.7508792113
6.125, 194.340242435, 13.775231513
6.126, 193.463783129, 13.7476976714
6.127, 202.98495859, 14.0732112762
6.128, 203.914501406, 14.1037889003
6.129, 177.860871167, 13.1828895075
6.13, 226.397621502, 14.8622439907
6.131, 195.207934292, 13.802094133
6.132, 209.892378856, 14.3132133704
6.133, 209.928453492, 14.3156734119
6.134, 180.860198542, 13.2960447351
6.135, 191.397656072, 13.6701048659
6.136, 221.853829122, 14.7235134282
6.137, 189.48296972, 13.6029455438
6.138, 220.931538147, 14.6947140875
6.139, 209.100669835, 14.2925075558
6.14, 202.063672883, 14.0431416093
6.141, 184.158289943, 13.3944520022
6.142, 191.403825033, 13.6705454687
6.143, 196.266336516, 13.8423592754
6.144, 204.113876294, 14.117578706
6.145, 186.529287494, 13.4956731537
6.146, 216.207250613, 14.5422865625
6.147, 197.331989867, 13.8830201128
6.148, 223.573296612, 14.7726793401
6.149, 219.693873935, 14.6448362247
6.15, 211.154551481, 14.3659082969
6.151, 205.000918555, 14.1451254181
6.152, 204.933240422, 14.1404556064
6.153, 201.245655995, 14.0202028434
6.154, 207.360089093, 14.240246541
6.155, 208.934467816, 14.2811472688
6.156, 216.76289674, 14.5467793894
6.157, 209.050107468, 14.2890515027
6.158, 194.326149445, 13.7742325733
6.159, 198.423676039, 13.925391926
6.16, 196.39661672, 13.8515477355
6.161, 209.096174412, 14.2922002834
6.162, 185.671230377, 13.4689024129
6.163, 192.755894139, 13.7321213705
6.164, 182.021517453, 13.3453939862
6.165, 239.268756747, 15.2847040253
6.166, 214.104502045, 14.4664742376
6.167, 219.031959723, 14.6332737947
6.168, 202.320602764, 14.0609978753
6.169, 194.774995203, 13.8060476732
6.17, 193.555331608, 13.7542031826
6.171, 196.465254744, 13.8563886685
6.172, 218.508201162, 14.6309833626
6.173, 193.69854969, 13.7643803789
6.174, 201.773166834, 14.056952998
6.175, 192.47721641, 13.7122680923
6.176, 192.713366982, 13.7290916936
6.177, 199.191920972, 13.9449963075
6.178, 215.30696108, 14.5146142862
6.179, 196.524956014, 13.8605993061
6.18, 194.774470866, 13.8060105071
6.181, 195.461898805, 13.8200505861
6.182, 181.853625759, 13.333084558
6.183, 193.451825805, 13.746847974
6.184, 182.773985307, 13.3646789971
6.185, 202.211341354, 14.0534043607
6.186, 204.462621795, 14.141699761
6.187, 225.052574183, 14.8380544684
6.188, 199.744981529, 13.9837148829
6.189, 218.955997944, 14.6281988755
6.19, 196.846804384, 13.8832987708
6.191, 181.015466326, 13.3074593384
6.192, 200.752950511, 14.0199539255
6.193, 212.638615071, 14.5004877494
6.194, 205.536915259, 14.1484564392
6.195, 199.778473866, 13.9518995451
6.196, 205.814828055, 14.1675870031
6.197, 201.39104649, 13.9963950192
6.198, 215.500412414, 14.4947440143
6.199, 206.517288373, 14.1823680453
6.2, 187.966802124, 13.5290196479
6.201, 222.068487617, 14.7053979066
6.202, 207.458255601, 14.2134989141
6.203, 218.582844271, 14.6032689069
6.204, 202.154854401, 14.0494785968
6.205, 207.614537405, 14.2242061827
6.206, 199.859899341, 13.9575860439
6.207, 186.963171158, 13.4917867431
6.208, 202.137480149, 14.0482711107
6.209, 201.075469622, 14.008346451
6.21, 208.000407975, 14.2506431683
6.211, 188.893829349, 13.5606512711
6.212, 192.811416402, 13.7013399481
6.213, 202.609722167, 14.0471956468
6.214, 177.416896158, 13.1499824749
6.215, 190.018809286, 13.606384548
6.216, 200.773625723, 13.9873178595
6.217, 189.125292678, 13.5772679785
6.218, 187.354565742, 13.5200308739
6.219, 169.460881003, 12.8458316487
6.22, 204.839225521, 14.1339685498
6.221, 202.976786498, 14.0726446944
6.222, 213.705134824, 14.4394900521
6.223, 206.805412343, 14.2021546705
6.224, 204.326277095, 14.1322694515
6.225, 209.11134724, 14.2932373808
6.226, 225.332673119, 14.8243235632
